,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
58,58,"3757 S Gilbert Rd, Ste 106","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",kwEBCIp18Xi9ETDn_WIQaA,"Japanese, Asian Fusion, Restaurants, Salad, Ramen",Gilbert,0,2017-06-17,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",58.0,0,0,33.281894243400004,-111.788658178,Sobas,,85296,138,JfmCyrTA6vlR6AZwhb2Gkw,3.5,AZ,"Almost a 40 minute wait for one pad Thai and nothing else. The staff didn't seem to care and just said ""we have new kitchen staff"". Will not be back.",0,jGHwrEKNp1_mUatUbV8Hsw
62,62,2501 W. Happy Valley Road,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",YJ_nOxPvADRDVRpNi3WSCw,"Restaurants, Burgers, American (Traditional)",Phoenix,0,2014-08-18,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",62.0,1,0,33.7120374706,-112.112244866,Red Robin Gourmet Burgers,,85085,186,kk5XUA2IBSc4pvk91Ul6Ug,3.0,AZ,"We had to relocate my young granddaughter's family birthday party at the last minute late this afternoon.  We had a total of 19 people that Red Robin at The Happy Valley location had to accommodate at the last minute.  Every one was so nice and Jared and Ray our servers could not have been more pleasant or helpful.  They even sorted out separate bills for each group in our family. We will definitely be returning there for more family functions!!!!!!!
Thanks again
Vicki S.",0,te_uAux7-xHfFlvkCI7JXg
73,73,"6606 E Mckellips Rd, Ste 104","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",Kz4WS00PcqOJgxfZawk4dQ,"Italian, Restaurants, Pizza, Steakhouses",Mesa,1,2016-03-26,1,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-20:0'}",73.0,1,0,33.4523351,-111.6883735,IL Forno Italian Restaurant,,85215,144,pm2ciUHa5LQtRloIA4gYRw,3.5,AZ,"HORRIBLE dining experience tonigt!! Service was terrible, slow and unfriendly. Customers who came in after us by at least 30 min were served food before we were ( both of us ordered pizza ).  Dirty tables not bussed until customers came in and needed to be seated. Heard a customer be told there were no more clean plates... Finally after an hour and a half our bruschetta came out, but the crust was burnt terribly and they tried to cover it up with extra tomatoes. When asked if our pizza was coming soon, was told it had not been started yet!!! Told the server to cancel it and she brought us a check for our drinks!!! Paid cash for our drinks, which should have been comped in my opinion, the server told me they had no change!!  She then had to get me change from her purse. Watched 2 other tables walk out after us! Will NEVER go back!!",1,baOxT2vQlnjOtBwLjJWybA
75,75,203 E 7th St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",3jy3CXO6gVEat4uB-E2msA,"Breakfast & Brunch, Restaurants",Tempe,0,2015-05-10,0,"{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}",75.0,0,0,33.4229734,-111.9364826,Orange Table Tempe,,85281,103,NV2Ma8ngoVNoivCwcFpx7Q,3.5,AZ,I used to frequent this place when it was in Scottsdale.  I loved this place! So on mothers day I decided to try out the new location via carryout. I called twice and got hung up on twice. I called back a third time to raise a complaint with the manager about the host Danielle ( who clearly doesn't want to do her job). The manager stuck up for Danielle saying that she was a sweet girl and that she would never do that. In the process pretty much telling me he doesn't care about our business. He could not have cared less and took no ownership. It'll be a while if ever I go back here.,0,lVT_7-AR7MTWg9SHDLpEZg
88,88,8501 N 27th Ave,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",VyVIneSU7XAWgMBllI6LnQ,"Barbeque, Event Planning & Services, Restaurants, Caterers, American (New)",Phoenix,0,2015-09-12,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",88.0,1,0,33.5610848047,-112.115746955,Bobby Q,,85051,2267,4e-414HUqJ7DtiuAi6FmOA,4.5,AZ,Clothes code for a BBQ place?! Puh-leeze! BBQ isn't considered as gourmet cuisine. It's a fucking barbecue place! Owners are pathetic.,0,8EtDC-WjdnjlBIbDugaC7w
89,89,4302 N Scottsdale Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'CoatCheck': 'False', 'DogsAllowed': 'True', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': True, 'brunch': True}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",orMyWvonOj55yswWf-k72Q,"Juice Bars & Smoothies, Restaurants, Gluten-Free, Nightlife, Cocktail Bars, American (New), Bars, Food, Breakfast & Brunch, Vegetarian",Scottsdale,0,2017-03-13,0,"{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '10:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-21:0'}",89.0,1,0,33.4986613,-111.9264222,Farm & Craft,,85251,517,WBuockudgqM9gVO6aPn4RQ,4.0,AZ,"We went to Farm and Craft last night for my birthday dinner, and it was the worst service we have ever had, from start to finish. The hostess ignored us, and we waited 8 minutes to be greeted by our server when we were sat. I ordered a beer, it took 10 minutes to get. We waited another 5 minutes to order, and the appetizer took 25 minutes to get, and the entrees came out a minute later. To be fair, the restaurant was very busy. But the service was terrible. We will not be back, which is a shame, because this used to be one of our favorite spots. I'm not sure what's going on with this place, it's gotten worse and worse. Do yourself a favor, and don't go here, unless you sit at the bar, and only come during the day. The dinner service is a train wreck.",0,aSciuTJ6gBXDbPvPDbPaHg
94,94,"2502 E Camelback Rd, Ste 127","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'DriveThru': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",-rhH9sL3XGFpoJXcxUpEWA,"Bars, Restaurants, Cocktail Bars, Nightlife, American (New), Burgers",Phoenix,0,2016-11-17,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",94.0,1,0,33.510325972,-112.028139765,Zinburger,,85016,731,D_AFHl4Se8PmU7BihBYL8Q,4.0,AZ,"Adam, our server was absolutely fantastic. He was attentive to our dietary needs, and had an outstanding attitude. Thank you, Adam! You're amazing!",0,aSciuTJ6gBXDbPvPDbPaHg
96,96,"North Arcadia, 4925 N 40th St","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'False', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",wTjvgkUJMVWrYed9mXdQjg,"Italian, Restaurants, Pizza",Phoenix,0,2016-10-21,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",96.0,1,0,33.5090310837,-111.99491893,North Italia,,85018,658,EGHrVNDS3Cx6YKQDQ_mYJg,4.0,AZ,"Absolutely incredible service. Holland, my server was absolutely accommodating to my needs, and was very knowledgeable. She definitely went above and beyond what was expected, and exceeded what my idea of what a great guest experience is. I will absolutely be back.",0,aSciuTJ6gBXDbPvPDbPaHg
99,99,3821 N Scottsdale Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DogsAllowed': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",BGGQOJQTQerEQu0kHbT_UQ,"Steakhouses, Restaurants, American (Traditional), American (New)",Scottsdale,0,2014-02-20,3,"{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",99.0,1,0,33.492381,-111.9259469,Bandera,,85251,632,KROBjMn63cogXmvoUTyhGA,4.0,AZ,Service was TERRIBLE!  Told us we had to wait 35 minutes even though we had a reservation!!!  3 of 4 of us were there (ontime) and the 4th person was running late.  The hostess said they wouldn't sit us without the entire party so they cancelled the entire reservation and put us on a waiting list for 35 minutes.  The hostess was rude and didn't even tell the party that was there on time that this would happen.  Unacceptable and unbelievable!  Never has this happened to me at any restaurant ever...,0,TSfeZ_2RTfWQVoW6jTcbcA
100,100,830 E Indian School Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",k3usuzYs_UVBkSgUbmthdQ,"Restaurants, Food, Mediterranean, Greek, Middle Eastern",Phoenix,0,2014-06-30,0,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}",100.0,0,0,33.4951617,-112.0633344,Athens Bar and Grill,,85014,59,Y8Pt3uac5y0XqBtybtl1yw,4.0,AZ,I spent half my life eating food in New York and needless to say I am extremely picky ... I have never had a better Greek meal in my life ... Oh did I also mention that my mom's maiden name is Staros ... OPA ... They also have live music at noon for lunch can you imagine! Tomas may you have a great success in your restaurant fabulous! :-),1,u-iEwnRvS3LU4yT7gZ2cYg
124,124,1916 Smallman St,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'CoatCheck': 'True', 'GoodForDancing': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'False', 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'loud', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'dressy', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'False', 'Smoking': 'no', 'WiFi': 'no'}",oJsfjG1uh6jopK6Kc-3pdQ,"Lounges, Restaurants, Nightlife, American (New), Bars, Sandwiches",Pittsburgh,0,2016-05-19,0,"{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0'}",124.0,1,0,40.4515167,-79.9849613,Cavo Nightclub,Strip District,15222,53,1_QYClpX449AOmaeQMbLgA,4.0,PA,I just moved back here and went to Cavo as part of a bachelorette party and had an AMAZING time!  We did have the luxury of a VIP section which was worth the money! It was so much fun to get dressed up and go out!  Classy place!,0,wzDZOnFjL4FRUOfM_LSrkg
127,127,2508 N Central Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",3kVThNUM1mzz1lBtxdSJxw,"Restaurants, Burgers, Breakfast & Brunch, American (Traditional), American (New)",Phoenix,0,2015-03-03,1,None,127.0,1,0,33.47559,-112.07402,IHOP,,85004,114,pkOXDshPOvFnJqfF8KAzhA,2.5,AZ,"The service here, is sooo bad! We were meeting family, happened to be running behind them and when we got there they were eating already, it took the waiter 20 min just to come take our drink order, another 10 min to come with the drinks and take our order...thought we were good,WRONG! After 45 min. I asked about or food& by the time they came out, approx 5-8 min later, family started leaving, and we just began eating! I will never go there again! They were packed so I could understand a little delay, but come on! 45 min to receive a few of the simplest plates on the menu, um no.",0,ZuYuXMec3RkzrX4g3fE_ZA
134,134,1110 E Baseline Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",Oa36vjcNukdm7xXcLZ6IPQ,"Restaurants, Burgers, Fast Food",Tempe,0,2015-11-15,0,"{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",134.0,1,0,33.3787165,-111.9233947,Wendy's,,85283,27,e7BMpMP6W6l1YuCYvWWgzg,2.0,AZ,"I've been to this restaurant twice and was disappointed both times. The first time, I drove-through ordered the 4 for 4 meal, and the employee almost sent me home without giving me my drink. Not a big deal, but then when I got home I found that my 4 for 4 meal was a 3 for 4, as there was no burger in my bag. Went back today and again the drive through employee tried sending me of without my drink. When I asked for my sprite, I got an eye roll instead of an apology, and a cup full of carbon water.",0,eeovuG852zAmPm-8UPLEiQ
138,138,"2050 N Alma School Rd, Ste 8","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",-MKWJZnMjSit406AUKf7Pg,"American (New), Restaurants",Chandler,0,2015-01-03,2,"{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",138.0,0,0,33.3360124073,-111.859687015,Barrelhouse American Kitchen & Cocktails,,85224,171,rJhrQD3-b9GjTso0dxIkwg,4.0,AZ,"Drove 37 miles on a Saturday at 12:30pm for lunch.... to find the place CLOSED! 
NOT HAPPY !!!!",0,kzP96uX8TUMmmvLtd-I3RQ
139,139,7717 W Bell Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'no', 'WiFi': 'no'}",_BurpVcmKZRovzqW4cm1qw,"Tex-Mex, Restaurants, Nightlife, Bars",Peoria,0,2016-09-01,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",139.0,1,0,33.6376876,-112.2250768,Chili's,,85382,38,hdt30kYFfyGB2y4GoDFBwg,3.5,AZ,"This is a decent location, the only complaint I would have is the bar area is not lit very well. All of the bartenders I have been served by were wonderful, I think there is a girl named Sara there?? I'm not sure, I remember she told me it was her first day, this was a couple months ago, she was by far the best bartender I have had at this location!",0,CwVG-QYRdufyMH_oPPH85w
