,level_0,address,attributes,business_id,categories,city,cool,date,funny,hours,index,is_open,label,latitude,longitude,name,neighborhood,postal_code,review_count,review_id,stars,state,text,useful,user_id
23,23,2905 S Ellsworth Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",Pg6t8mG-zWY3pRSdxlFnHg,"Restaurants, Italian, Sandwiches, Pizza",MESA,0,2015-05-17,0,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-20:0'}",23.0,1,0,33.3625747,-111.635238,Bella Pizza & Pasta,,85212,94,tzR_lnw2I2X3TqhRqhvFsA,4.0,AZ,"So I heard this place gave out a free rose and a free desert to any mother who ate there on Mother's Day, how awesome is that ! ! ! 

But I absolutely love the food here at Bella, just had a slice of mushroom today, apparently you can get a slice of whatever the heck you want any time of day, but my all time favorite is the Bella Delight... Fried eggplant covered with ricotta cheese, Italian sausage, homemade marinara and mozzarella... And then they bake it. No wonder I eat here all the time.",0,HM738ERo8d1FhA4oy56gyw
27,27,15411 W Waddell Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",ovtlrcsVRlgZZQUlHs_ovw,"Seafood, Restaurants, American (New), French",Surprise,0,2015-01-14,0,"{'Monday': '16:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",27.0,1,0,33.6078713039,-112.392598819,Vogue Bistro,,85379,388,PIzTtajTsgNV1y-QzD2P0g,3.5,AZ,"The quiche Lorraine was the worst I've ever eaten. It was runny, greasy and looked like it was barely cooked. I won't ever go back.",0,Sulhm3VnA_kcu6Y6WI-5_A
29,29,"1515 W Deer Valley Rd, Ste 101A","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",5o6qOFzZ4NrJ6bJ39ohCtA,"Food, Bagels, Delis, Restaurants, Breakfast & Brunch",Phoenix,0,2015-04-11,0,"{'Monday': '6:30-15:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-15:0', 'Saturday': '6:30-14:0'}",29.0,1,0,33.683323,-112.092428,NY Bagels and Deli,,85027,88,ssRuiKQ02OngEWYeicXbKg,4.0,AZ,These are definitely the best Bagels in Arizona. I haven't been able to find a good NY bagel for awhile. Will definitely be back!,1,VTjCebjbadCMAGRoXvs7Zw
30,30,"7111 E 5th Ave, Ste F","{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",TuWw6Om50yA5jSXm7dma3g,"Pizza, Restaurants",Scottsdale,2,2017-12-19,0,"{'Monday': '11:30-20:30', 'Tuesday': '11:30-20:30', 'Wednesday': '17:30-21:30', 'Thursday': '17:30-21:30', 'Friday': '17:30-22:30', 'Saturday': '17:30-22:30', 'Sunday': '17:30-21:30'}",30.0,1,0,33.4980269,-111.9279359,Crisp Premium Pizza,,85251,55,3odv-pJBQi4sQVoKLwQaoQ,4.5,AZ,"This place is definitely not your ordinary pizza place. Wow!!! Love at first Bite!

The name goes with the pizza. The crust was nice and Crisp, and you can tell they use quality ingredients 

I would definitely recommend checking this place out! I now have a new favorite pizza place in the valley.",2,VTjCebjbadCMAGRoXvs7Zw
37,37,310 N Gilbert Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",2KWkeOk1KaH50Es_A-8cnA,"Restaurants, Breakfast & Brunch",Gilbert,0,2017-04-22,0,"{'Monday': '6:30-14:30', 'Tuesday': '6:30-14:30', 'Wednesday': '6:30-14:30', 'Thursday': '6:30-14:30', 'Friday': '6:30-14:30', 'Saturday': '6:30-14:30', 'Sunday': '6:30-14:30'}",37.0,1,0,33.355238,-111.790084,Snooze an Am Eatery,,85234,649,3Jqk01r2A9cLGSekhbrV8w,4.0,AZ,The menu at this place was almost too much. I wanted to try it all. I opted for the pancake flight (try the peanut butter cup ) their house made chicken sausage was also amazing. Cool retro decor. Highly recommended,0,HbLMYOEK7hdhI44qWZA_mA
40,40,1534 E Bethany Home Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HappyHour': 'True', 'HasTV': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'Smoking': 'outdoor', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",hNsRj2nXuALlJS4Op-8MmA,"Bars, American (New), Nightlife, Restaurants",Phoenix,0,2013-12-08,0,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '10:0-23:0'}",40.0,0,0,33.524075,-112.0484109,Garage Wine and Tap,,85014,246,C6OTWcKSGPQbPstZ3VdXwg,3.5,AZ,"The Garage does not have great food....but it is a great place to go for a late night cocktail. When I'm not in the mood to be in a bustling bar, but just want to go somewhere for a nice conversation, this is usually my stop.",1,uBurjKlcA9pj7U6fSNmZIQ
42,42,1526 E McDowell Rd,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",wB2mrl_xHyj55UObucaVRA,"Sandwiches, Cafes, Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Salad, Bakeries",Phoenix,1,2013-12-08,0,"{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",42.0,1,0,33.4659576,-112.0487597,Ollie Vaughn's,,85006,246,JhAfb3zNoo0apt79-P7L3g,4.5,AZ,Ollie Vaughns is adorable! had the grilled cheese without mushrooms and added tomato. It was heavenly...crispy on the outside and melt in your mouth juicy on the inside. Yum!,0,uBurjKlcA9pj7U6fSNmZIQ
43,43,1525 E Bethany Home Rd,"{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': 'free'}",j_prxgHnMvuRdrGjAI9qXQ,"Tex-Mex, Mexican, Restaurants, Cafes",Phoenix,0,2013-12-08,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",43.0,0,0,33.523435,-112.048161,Z'Tejas Mexican Restaurant and Grill,,85014,169,aAPf3U040O7lOFzRCh7CGA,3.5,AZ,"So...I'm not usually one to frequent corporate restaurants....but I can't stay away from those dang frozen margaritas! If it wasn't for them, we wouldn't eat here half as much. I would give the menu 3 stars, but there are two great things on the menu. The chili pork verde and the diablo chicken pasta. Can't go wrong there...and the Tejas trio is great to snack on if you just want a small bite.",0,uBurjKlcA9pj7U6fSNmZIQ
45,45,"7520 S Rural Rd, Ste A12","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'Caters': 'False', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",uKKNw68mZZaa1jcyszEbyA,"Coffee & Tea, Restaurants, Breakfast & Brunch, Creperies, Food, Cafes",Tempe,0,2017-05-06,0,"{'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '7:0-14:0', 'Saturday': '7:0-14:0', 'Sunday': '9:0-14:0'}",45.0,1,0,33.349711361,-111.929925579,Crêpe Bar,,85283,772,nzEgDBd2-HTnF2hO2vbL5w,4.5,AZ,OMG that food is amazing. I got the chorizo breakfast crepe burrito. So amazing. Lattes are amazing too.,0,6BGYhuAB9-DnH78dMJsLaQ
50,50,"2316 N Alma School Rd, Ste 108, Flow Hair Studio","{'ByAppointmentOnly': 'True', 'RestaurantsDelivery': 'False'}",SK3EYfvBgBJV6594FMDsDg,"Restaurants, Dominican, Hair Stylists, Hair Salons, Caribbean, Beauty & Spas",Phoenix,0,2015-08-27,0,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0'}",50.0,1,0,33.3391859,-111.8601697,Cosmokat,,85224,10,MS7p4_i0TeaRvmPVRyhygw,5.0,AZ,"My hair has transformed since seeing Kat. It's healthier, longer and fuller. She takes her time and gives clients undivided attention to ensure she is meeting your needs. Very happy!",0,3aEd4R_A2gMFoaxOL5je2g
54,54,9620 N Metro Pkwy W,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'DietaryRestrictions': ""{'dairy-free': False, 'gluten-free': False, 'vegan': False, 'kosher': False, 'halal': False, 'soy-free': False, 'vegetarian': True}"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'Open24Hours': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",rp5RXEpoAj-k3c4_QP6LMQ,"Barbeque, Mongolian, Restaurants",Phoenix,0,2015-10-20,1,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-18:0'}",54.0,0,0,33.5734857,-112.1257641,AJ's Mongolian BBQ,,85051,53,0umaNjqntIyOzYtyhudVbQ,3.0,AZ,"Went tonight on a recommendation and was horribly disappointed. We often go to Genghis Grill and love it so we wanted to try this. This doesn't even come close. The meats looked like frozen, rolled up lunch meat. Veggies looked ok. Wasn't really any taste to the bowl unless you drenched it in teriyaki and soy sauce. My man didn't even finish his food and that never happens. Even the frozen yogurt didn't taste very good. They have toppings for 25 cents each from a gumball dispenser. We definitely won't be coming back. We'll stick to Genghis Grill.",0,MY9qSN1O8EjhMRIcWWvpPg
59,59,"5830 W Thunderbird Rd, B1","{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",Todrg1F247iuDIm784XHfA,"Chinese, Restaurants",Glendale,1,2011-06-04,1,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}",59.0,0,0,33.6120561,-112.1835055,Cafe China,,85306,86,E9Lo--DbLiYUCsC3ugiCyg,4.0,AZ,"One of the better Chinese restaurants out west here.  Spoiled by East Coast Chinese food (where you can actually get duck sauce)  Restaurant is clean and owner & staff are very friendly & accommodating.  Love the Sesame Chicken & Orange chicken.
Actually used them for my daughter's graduation party last year and they were great; lots of food at a great price.
Check it out.",2,O0CQYDI5_Pz6rqfvjs3IdA
60,60,20020 N 59th Ave,"{'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsReservations': 'True'}",9iujAdopmNdLzjejKROD5Q,"Pizza, Restaurants",Glendale,1,2011-07-07,0,None,60.0,0,0,33.6668491,-112.1868621,Luna Pizza,,85311,4,7v2xyXXa-zu5328nWZH54Q,4.5,AZ,"I've been searching for a ""bar pizza"" that I grew up on back East and Luna comes the closest.  I've been here 5 years and have tried just about every pizza around and was very disappointed.  Luna helps me make it through to my Boston visits.  The chicken wings are also very good.  It's a 15 min. ride but worth it.",1,O0CQYDI5_Pz6rqfvjs3IdA
63,63,"310 S Mill Ave, Ste A101","{'Alcohol': 'full_bar', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",YmOWkved7K8q3eXgf4NNnA,"Breakfast & Brunch, Restaurants, American (New)",Tempe,0,2016-02-14,0,"{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}",63.0,1,0,33.4272158793,-111.940230027,Ncounter,,85281,666,wENY1TNXUDfPV2GuczmT3Q,4.0,AZ,I love this place. Always fresh food and a great place to just have a nice breakfast or brunch either alone on the patio..or at the bar with as few friends. My absolute favorite is the french toast with strawberries...yummy,0,F4e0vvKnPh9Btbf_1_CagQ
65,65,272 Melwood Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'quiet', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'False', 'WiFi': 'free'}",cHcYk5bJn3Nh9ARJjQVq8Q,"Turkish, Restaurants, Mediterranean, Middle Eastern",Pittsburgh,0,2017-09-12,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",65.0,1,0,40.4521037,-79.9506159,Turkish Grille,Oakland,15213,62,PUQVp105LwNHwJjGLGneEw,5.0,PA,"I went in not expecting much, but Turkish Grille blew me away. I got the Chicken Kabab plate and it was delicious. The Chicken was perfectly cooked with a nice char on the outside, but still juicy on the inside.",0,QhS3_vBlKhGpb6RVa2IAGA
66,66,4609 Forbes Ave,"{'Alcohol': 'none', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BYOB': 'False', 'BYOBCorkage': 'no', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'False', 'NoiseLevel': 'average', 'OutdoorSeating': 'False', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'free'}",jDZJsIyc3jXjcTtJk_p8ZA,"Chinese, Restaurants",Pittsburgh,0,2017-09-17,0,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",66.0,1,0,40.4446795,-79.9481851,Orient Express,Oakland,15213,89,DpcySJYFU7_YE9Yrvnz-NQ,3.0,PA,"Good food, just a little over priced considering it's proximity to CMU. It will scratch that itch for Chinese food if you have it, but the food isn't anything special. Their Crispy Orange Chicken and Broccoli Beef are my go-to entrees.",0,QhS3_vBlKhGpb6RVa2IAGA
67,67,36889 N Tom Darlington Dr,"{'Alcohol': 'beer_and_wine', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", 'HasTV': 'True', 'NoiseLevel': 'average', 'OutdoorSeating': 'True', 'RestaurantsAttire': 'casual', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'WiFi': 'no'}",cZxjPy4OrqJKscmCypDFoQ,"Restaurants, Italian, Pizza",Carefree,0,2014-04-18,0,None,67.0,1,0,33.82068,-111.923804,Pizzafarro's,,85377,58,WnxHiYhboSi4bQ9E2geOag,3.5,AZ,"A local establish that has a loyal following. No real bar for cocktails but ample beer selection. 

I was impressed with the servers knowledge and courtesy. It's hard to find great service and this is a four star service parlor. 

Two styles of crust. Thin or original. I would order original for take out because it holds up better. Thin crust is NYC style thin crust. 

This is not Papa Johns quality and the prices reflect the difference. Large cheese, large pep, sausage, onion and mushroom combined with a family size salad was 61.00. Not cheap but the quality is clearly different. 

Pizza was above Papa John's and below lombardi's. 

Salad dressing (house) was excellent. 

Overall, I would go again but wouldn't drive out of my way for the pie.",1,4mios8h6p7lFqgVD5_P47w
